state,date,cases,deaths,total_distributed,distributed_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,daily_vaccinations_per_million
Alabama,2021-12-30,8256,1,8051430.0,164.21,47.63,114.71,2183.0
Alabama,2021-12-31,8051,0,8046628.0,164.112,47.672000000000004,114.92999999999999,2187.0
Alabama,2022-01-01,0,0,8041826.0,164.014,47.714000000000006,115.14999999999999,2191.0
Alabama,2022-01-02,12927,0,8037024.0,163.916,47.756,115.37,2195.0
Alabama,2022-01-03,4062,0,8032222.0,163.818,47.798,115.59,2199.0
Alabama,2022-01-04,7572,41,8027420.0,163.72,47.84,115.81,2137.0
Alabama,2022-01-05,11075,7,8071240.0,164.61,47.85,115.88,2143.0
Alabama,2022-01-06,12626,40,8391130.0,171.14,47.91,116.16,2084.0
Alabama,2022-01-07,12972,42,8391130.0,171.14,47.96,116.46,2195.0
Alabama,2022-01-08,8332,39,8498480.0,173.33,48.01,116.73,2259.0
Alabama,2022-01-09,12452,0,8499980.0,173.36,48.04,116.89,2179.0
Alabama,2022-01-10,6250,0,8499580.0,173.35,48.09,117.11,2181.0
Alabama,2022-01-11,8536,6,8582180.0,175.03,48.11,117.22,2012.0
Alabama,2022-01-12,11204,11,8622020.0,175.85,48.16,117.51,2323.0
Alabama,2022-01-13,0,0,8642820.0,176.27,48.21,117.72,2220.0
Alabama,2022-01-14,0,0,8667990.0,176.78,48.33,118.19,2470.0
Alabama,2022-01-15,0,0,8707560.0,177.59,48.37,118.41,2400.0
Alabama,2022-01-16,51856,93,8708426.666666666,177.60666666666665,48.38666666666666,118.51333333333334,2312.0
Alabama,2022-01-17,8058,0,8709293.333333334,177.62333333333333,48.403333333333336,118.61666666666666,2143.0
Alabama,2022-01-18,6728,0,8710160.0,177.64,48.42,118.72,2145.0
Alabama,2022-01-19,17106,22,8727360.0,177.99,48.87,118.88,1961.0
Alabama,2022-01-20,15986,36,8736560.0,178.18,48.89,118.93,1737.0
Alabama,2022-01-21,16525,32,8764630.0,178.75,48.97,119.34,1640.0
Alabama,2022-01-22,16506,2,8795830.0,179.39,48.97,119.34,1336.0
Alabama,2022-01-23,9807,0,8798430.0,179.44,49.19,120.5,2847.0
Alabama,2022-01-24,5955,0,8798530.0,179.45,49.2,120.54,2756.0
Alabama,2022-01-25,8780,88,8824030.0,179.97,49.24,120.73,2878.0
Alabama,2022-01-26,-8780,-88,8840730.0,180.31,49.31,121.01,3047.0
Alabama,2022-01-27,0,0,8855430.0,180.61,49.32,121.05,3025.0
Alabama,2022-01-28,42408,221,8874230.0,180.99,49.39,121.3,2795.0
Alabama,2022-01-29,10751,39,8897300.0,181.46,49.4,121.33,2836.0
Alabama,2022-01-30,6490,0,8897300.0,181.46,49.44,121.48,1394.0
Alabama,2022-01-31,5459,0,8897300.0,181.46,49.46,121.56,1446.0
Alabama,2022-02-01,5639,60,8903600.0,181.59,49.49,121.65,1308.0
Alabama,2022-02-02,5404,69,8913200.0,181.78,49.52,121.75,1048.0
Alabama,2022-02-03,0,0,8924900.0,182.02,49.55,121.87,1165.0
Alabama,2022-02-04,11196,156,8927700.0,182.08,49.59,122.0,1000.0
Alabama,2022-02-05,1924,0,8932500.0,182.18,49.62,122.1,1109.0
Alabama,2022-02-06,0,0,8934700.0,182.22,49.65,122.18,1006.0
Alabama,2022-02-07,3456,16,8934700.0,182.22,49.67,122.24,981.0
Alabama,2022-02-08,4507,20,8941300.0,182.36,49.72,122.39,1061.0
Alabama,2022-02-09,3649,45,8976400.0,183.07,49.75,122.49,1063.0
Alabama,2022-02-10,2713,50,8989300.0,183.34,49.76,122.52,927.0
Alabama,2022-02-11,2835,3,9003600.0,183.63,49.82,122.68,973.0
Alabama,2022-02-12,2438,66,9013500.0,183.83,49.85,122.78,963.0
Alabama,2022-02-13,1054,0,9013800.0,183.84,49.86,122.81,889.0
Alabama,2022-02-14,724,0,9013800.0,183.84,49.88,122.87,890.0
Alabama,2022-02-15,2136,85,9017400.0,183.91,49.93,123.01,889.0
Alabama,2022-02-16,1975,93,9023700.0,184.04,49.94,123.03,777.0
Alabama,2022-02-17,2108,38,9180640.0,187.24,50.01,123.67,1655.0
Alabama,2022-02-18,1440,90,9197040.0,187.57,50.03,123.74,1519.0
Alabama,2022-02-19,1153,56,9207240.0,187.78,50.04,123.76,1406.0
Alabama,2022-02-20,484,0,9208873.333333334,187.81333333333333,50.07,123.86,1509.0
Alabama,2022-02-21,392,0,9210506.666666666,187.84666666666666,50.1,123.96000000000001,1563.0
Alabama,2022-02-22,639,5,9212140.0,187.88,50.13,124.06,1492.0
Alabama,2022-02-23,1232,69,9223840.0,188.12,50.13,124.07,1479.0
Alabama,2022-02-24,1225,95,9229440.0,188.23,50.16,124.15,674.0
Alabama,2022-02-25,1257,84,9245840.0,188.57,50.18,124.22,686.0
Alabama,2022-02-26,1169,39,9252240.0,188.7,50.21,124.29,752.0
Alabama,2022-02-27,358,0,9253090.0,188.71499999999997,50.225,124.34,683.0
Alabama,2022-02-28,201,0,9253940.0,188.73,50.24,124.39,614.0
Alabama,2022-03-01,786,62,9254240.0,188.74,50.25,124.42,514.0
Alabama,2022-03-02,1259,48,9265240.0,188.96,50.28,124.52,641.0
Alabama,2022-03-03,762,72,9271440.0,189.09,50.3,124.57,610.0
Alabama,2022-03-04,573,73,9290440.0,189.48,50.33,124.65,613.0
Alabama,2022-03-05,0,0,9297840.0,189.63,50.35,124.71,601.0
Alabama,2022-03-06,0,0,9297840.0,189.63,50.35,124.71,531.0
Alabama,2022-03-07,3710,89,9297840.0,189.63,50.36,124.75,517.0
Arizona,2021-01-12,8559,335,563025.0,7.74,0.11,1.94,1840.0
Arizona,2021-01-13,5629,191,569525.0,7.82,0.17,2.13,1840.0
Arizona,2021-01-14,7311,182,570625.0,7.84,0.22999999999999998,2.39,2219.0
Arizona,2021-01-15,9146,185,571725.0,7.85,0.29,2.71,2552.0
Arizona,2021-01-16,8715,208,571725.0,7.85,0.3225,2.9475,2508.0
Arizona,2021-01-17,6981,18,571725.0,7.85,0.355,3.185,2482.0
Arizona,2021-01-18,5400,-1,571725.0,7.85,0.38749999999999996,3.4225000000000003,2464.0
Arizona,2021-01-19,6417,1,571725.0,7.85,0.42,3.66,2452.0
Arizona,2021-01-20,4845,262,752250.0,10.33,0.48,3.87,2495.0
Arizona,2021-01-21,9398,244,797550.0,10.96,0.57,4.18,2556.0
Arizona,2021-01-22,8099,229,822050.0,11.29,0.67,4.52,2596.0
Arizona,2021-01-23,7316,169,829500.0,11.4,0.76,4.96,2877.0
Arizona,2021-01-24,7217,68,829500.0,11.4,0.8,5.37,3120.0
Arizona,2021-01-25,5321,1,829500.0,11.4,0.86,5.68,3232.0
Arizona,2021-01-26,4748,209,837200.0,11.5,0.89,5.92,3231.0
Arizona,2021-01-27,5918,195,990000.0,13.6,0.95,6.3,3462.0
Arizona,2021-01-28,4671,176,1011375.0,13.89,1.02,6.69,3597.0
Arizona,2021-01-29,5028,203,1012275.0,13.91,1.11,7.16,3763.0
Arizona,2021-01-30,5119,76,1013375.0,13.92,1.2,7.66,3855.0
Arizona,2021-01-31,5025,22,1013375.0,13.92,1.27,8.16,3994.0
Arizona,2021-02-01,3741,4,1013375.0,13.92,1.31,8.53,4062.0
Arizona,2021-02-02,2938,238,1082050.0,14.87,1.33,8.68,3940.0
Arizona,2021-02-03,2296,214,1181000.0,16.23,1.4,9.01,3882.0
Arizona,2021-02-04,4417,176,1185700.0,16.29,1.53,9.43,3905.0
Arizona,2021-02-05,3826,196,1186000.0,16.29,1.67,9.88,3893.0
Arizona,2021-02-06,3471,63,1186000.0,16.29,1.87,10.53,4110.0
Arizona,2021-02-07,1544,37,1186000.0,16.29,2.08,11.12,4222.0
Arizona,2021-02-08,2250,7,1186000.0,16.29,2.22,11.55,4326.0
Arizona,2021-02-09,4381,231,1265950.0,17.39,2.29,11.87,4556.0
Arizona,2021-02-10,1977,176,1370175.0,18.82,2.44,12.33,4744.0
Arizona,2021-02-11,1861,200,1391475.0,19.12,2.65,12.94,5014.0
Arizona,2021-02-12,2426,172,1393475.0,19.14,2.86,13.61,5316.0
Arizona,2021-02-13,1791,114,1393475.0,19.14,3.11,14.3,5382.0
Arizona,2021-02-14,1947,30,1393575.0,19.15,3.37,14.96,5494.0
Arizona,2021-02-15,1338,0,1395025.0,19.17,3.5,15.41,5512.0
Arizona,2021-02-16,1132,3,1396475.0,19.19,3.63,15.86,5707.0
Arizona,2021-02-17,1315,82,1396475.0,19.19,3.68,16.0,5243.0
Arizona,2021-02-18,1143,213,1396475.0,19.19,3.9,16.52,5126.0
Arizona,2021-02-19,1918,145,1679175.0,23.07,4.61,18.91,7578.0
Arizona,2021-02-20,2047,59,1688255.0,23.19,4.89,19.58,7542.0
Arizona,2021-02-21,1804,25,1688255.0,23.19,5.1,20.14,7395.0
Arizona,2021-02-22,1507,-3,1688255.0,23.19,5.31,20.7,7551.0
Arizona,2021-02-23,1184,148,1755635.0,24.12,5.4,20.96,7286.0
Arizona,2021-02-24,1310,43,1977925.0,27.17,5.59,21.38,7675.0
Arizona,2021-02-25,939,121,2064265.0,28.36,5.94,22.09,7944.0
Arizona,2021-02-26,1621,83,2143135.0,29.44,6.35,22.96,5788.0
Arizona,2021-02-27,1179,70,2148015.0,29.51,6.74,23.74,5946.0
Arizona,2021-02-28,1075,13,2148015.0,29.51,7.22,24.63,6408.0
Arizona,2021-03-01,1039,-1,2148015.0,29.51,7.64,25.41,6726.0
Arizona,2021-03-02,849,81,2244885.0,30.84,7.91,25.96,7143.0
Arizona,2021-03-03,1284,29,2392275.0,32.87,8.26,26.53,7361.0
Arizona,2021-03-04,1154,96,2453985.0,33.71,8.62,27.2,7309.0
Arizona,2021-03-05,2276,84,2598435.0,35.7,9.04,28.01,7210.0
Arizona,2021-03-06,1735,54,2623735.0,36.05,9.1,28.08,6192.0
Arizona,2021-03-07,1335,5,2623735.0,36.05,9.82,29.71,7265.0
Arizona,2021-03-08,783,0,2623735.0,36.05,10.14,30.43,7183.0
Arizona,2021-03-09,563,-2,2638855.0,36.25,10.31,30.86,6989.0
Arizona,2021-03-10,830,78,2887485.0,39.67,10.54,31.51,7116.0
Arizona,2021-03-11,2025,57,2909125.0,39.97,10.88,32.29,7271.0
Arizona,2021-03-12,1177,58,3000645.0,41.22,11.35,33.22,7451.0
Arizona,2021-03-13,262,27,3024585.0,41.55,11.8,34.14,8653.0
Arizona,2021-03-14,649,7,3024585.0,41.55,12.25,35.14,7753.0
Arizona,2021-03-15,638,0,3024585.0,41.55,12.55,35.8,7662.0
Arizona,2021-03-16,497,21,3137385.0,43.1,12.91,36.48,8036.0
Arizona,2021-03-17,445,12,3299085.0,45.33,13.13,37.06,7928.0
Arizona,2021-03-18,284,59,3325025.0,45.68,13.45,37.86,7950.0
Arizona,2021-03-19,423,46,3444465.0,47.32,13.49,37.93,6725.0
Arizona,2021-03-20,735,42,3461245.0,47.55,13.8,38.82,6699.0
Arizona,2021-03-21,488,12,3461245.0,47.55,14.14,39.75,6583.0
Arizona,2021-03-22,484,0,3461245.0,47.55,14.41,40.43,6620.0
Arizona,2021-03-23,507,53,3584605.0,49.25,14.56,40.81,6188.0
Arizona,2021-03-24,605,44,3734465.0,51.31,14.76,41.35,6134.0
Arizona,2021-03-25,138,32,3797605.0,52.17,15.23,42.68,6892.0
Arizona,2021-03-26,571,24,3940655.0,54.14,15.51,43.54,8011.0
Arizona,2021-03-27,776,14,3970345.0,54.55,15.85,44.51,8118.0
Arizona,2021-03-28,554,6,3970345.0,54.55,16.25,45.46,8158.0
Arizona,2021-03-29,604,0,3970345.0,54.55,16.56,46.2,8246.0
Arizona,2021-03-30,586,23,4153635.0,57.07,16.77,46.7,8416.0
Arizona,2021-03-31,733,26,4304045.0,59.13,17.07,47.42,8666.0
Arizona,2021-04-01,381,10,4365955.0,59.98,17.41,48.26,7968.0
Arizona,2021-04-02,940,12,4518235.0,62.07,17.84,49.2,8094.0
Arizona,2021-04-03,706,2,4538885.0,62.36,18.3,50.2,8126.0
Arizona,2021-04-04,464,-1,4538885.0,62.36,18.77,51.11,8078.0
Arizona,2021-04-05,608,0,4538885.0,62.36,19.13,51.83,8035.0
Arizona,2021-04-06,570,6,4762745.0,65.43,19.23,52.33,8041.0
Arizona,2021-04-07,750,27,4911345.0,67.48,19.53,52.96,7920.0
Arizona,2021-04-08,670,32,4958025.0,68.12,19.97,53.6,7627.0
Arizona,2021-04-09,1302,7,5127405.0,70.44,20.55,54.62,7736.0
Arizona,2021-04-10,819,30,5161045.0,70.91,21.16,55.7,7859.0
Arizona,2021-04-11,540,-6,5161045.0,70.91,21.69,56.67,7945.0
Arizona,2021-04-12,675,0,5161045.0,70.91,22.01,57.28,7782.0
Arizona,2021-04-13,610,19,5292185.0,72.71,22.24,57.76,7751.0
Arizona,2021-04-14,419,4,5444665.0,74.8,22.58,58.4,7767.0
Arizona,2021-04-15,460,14,5476875.0,75.25,22.95,59.17,7957.0
Arizona,2021-04-16,845,30,5627335.0,77.31,23.39,59.99,7672.0
Arizona,2021-04-17,480,-2,5732985.0,78.76,23.95,61.01,7587.0
Arizona,2021-04-18,711,2,5738495.0,78.84,24.46,61.9,7473.0
Arizona,2021-04-19,692,0,5738495.0,78.84,24.79,62.51,7483.0
Arizona,2021-04-20,702,40,5872195.0,80.68,25.03,62.94,7408.0
Arizona,2021-04-21,649,6,6028435.0,82.82,25.44,63.64,7480.0
Arizona,2021-04-22,647,22,6070975.0,83.41,25.87,64.42,7497.0
Arizona,2021-04-23,896,17,6236505.0,85.68,26.36,65.26,7529.0
Arizona,2021-04-24,729,22,6285415.0,86.35,26.87,66.15,7351.0
Arizona,2021-04-25,661,8,6285415.0,86.35,27.3,66.94,7199.0
Arizona,2021-04-26,750,0,6285415.0,86.35,27.61,67.49,7106.0
Arizona,2021-04-27,682,8,6403785.0,87.98,27.86,67.88,7056.0
Arizona,2021-04-28,603,6,6525095.0,89.65,28.19,68.43,6850.0
Arizona,2021-04-29,881,23,6536895.0,89.81,28.55,69.03,6590.0
Arizona,2021-04-30,844,19,6610725.0,90.82,28.95,69.66,6286.0
Arizona,2021-05-01,1074,14,6652295.0,91.39,29.39,70.39,6058.0
Arizona,2021-05-02,356,6,6652295.0,91.39,29.72,70.93,5694.0
Arizona,2021-05-03,652,0,6652295.0,91.39,29.83,71.12,5191.0
Arizona,2021-05-04,701,11,6918625.0,95.05,29.99,71.36,4963.0
Arizona,2021-05-05,742,5,6926125.0,95.16,30.18,71.67,4624.0
Arizona,2021-05-06,601,7,6970425.0,95.76,30.53,72.26,4620.0
Arizona,2021-05-07,820,24,7029325.0,96.57,30.88,72.83,4527.0
Arizona,2021-05-08,939,16,7081205.0,97.29,31.24,73.33,4193.0
Arizona,2021-05-09,448,2,7081205.0,97.29,31.56,73.81,4121.0
Arizona,2021-05-10,642,0,7081205.0,97.29,31.91,74.35,4611.0
Arizona,2021-05-11,683,19,7105815.0,97.62,32.28,74.88,5038.0
Arizona,2021-05-12,469,2,7329395.0,100.7,32.46,75.17,4998.0
Arizona,2021-05-13,544,8,7347655.0,100.95,32.7,75.52,4659.0
Arizona,2021-05-14,854,9,7417255.0,101.9,32.93,75.86,4324.0
Arizona,2021-05-15,474,12,7465065.0,102.56,33.24,76.36,4330.0
Arizona,2021-05-16,482,0,7465065.0,102.56,33.52,76.91,4430.0
Arizona,2021-05-17,468,7,7465065.0,102.56,33.65,77.19,4051.0
Arizona,2021-05-18,619,14,7469565.0,102.62,33.76,77.42,3625.0
Arizona,2021-05-19,540,17,7538145.0,103.56,33.94,77.81,3778.0
Arizona,2021-05-20,590,12,7577625.0,104.11,34.1,78.13,3728.0
Arizona,2021-05-21,571,22,7627825.0,104.8,34.33,78.56,3862.0
Arizona,2021-05-22,645,16,7678675.0,105.49,34.65,79.19,4047.0
Arizona,2021-05-23,321,8,7678675.0,105.49,34.91,79.7,3981.0
Arizona,2021-05-24,450,0,7678675.0,105.49,35.1,80.09,4143.0
Arizona,2021-05-25,500,14,7692985.0,105.69,35.17,80.25,4039.0
Arizona,2021-05-26,656,7,7702125.0,105.82,35.28,80.46,3784.0
Arizona,2021-05-27,764,18,7726825.0,106.16,35.44,80.78,3774.0
Arizona,2021-05-28,807,15,7761545.0,106.63,35.62,81.14,3690.0
Arizona,2021-05-29,557,19,7807315.0,107.26,35.78,81.46,3239.0
Arizona,2021-05-30,0,0,7807315.0,107.26,35.94,81.78,2970.0
Arizona,2021-05-31,984,0,7807315.0,107.26,36.025,81.945,2657.0
Arizona,2021-06-01,4,0,7807315.0,107.26,36.11,82.11,2661.0
Arizona,2021-06-02,915,20,7816675.0,107.39,36.15,82.21,2496.0
Arizona,2021-06-03,322,5,7840635.0,107.72,36.26,82.39,2309.0
Arizona,2021-06-04,346,20,7855035.0,107.92,36.39,82.65,2154.0
Arizona,2021-06-05,277,25,7893465.0,108.45,36.57,83.02,2234.0
Arizona,2021-06-06,507,2,7893465.0,108.45,36.76,83.36,2255.0
Arizona,2021-06-07,374,0,7893465.0,108.45,36.95,83.68,2472.0
Arizona,2021-06-08,414,13,7903095.0,108.58,37.06,83.87,2505.0
Arizona,2021-06-09,433,2,7904465.0,108.6,37.21,84.11,2714.0
Arizona,2021-06-10,370,27,7905885.0,108.62,37.22,84.12,2471.0
Arizona,2021-06-11,422,-2,7914445.0,108.73,37.42,84.5,2636.0
Arizona,2021-06-12,570,21,7938645.0,109.07,37.68,84.95,2747.0
Arizona,2021-06-13,348,7,7938645.0,109.07,37.84,85.21,2649.0
Arizona,2021-06-14,394,0,7938645.0,109.07,37.99,85.47,2565.0
Arizona,2021-06-15,423,11,7946275.0,109.17,38.13,85.69,2600.0
Arizona,2021-06-16,436,12,7951295.0,109.24,38.14,85.69,2259.0
Arizona,2021-06-17,332,18,7966240.0,109.45,38.59,86.45,3333.0
Arizona,2021-06-18,364,13,7995520.0,109.85,38.73,86.71,3158.0
Arizona,2021-06-19,641,16,8021020.0,110.2,38.88,86.99,2912.0
Arizona,2021-06-20,385,5,8021020.0,110.2,39.0,87.2,2842.0
Arizona,2021-06-21,384,0,8021020.0,110.2,39.01,87.21,2486.0
Arizona,2021-06-22,422,15,8027030.0,110.28,39.19,87.52,2625.0
Arizona,2021-06-23,490,10,8032030.0,110.35,39.27,87.67,2828.0
Arizona,2021-06-24,626,7,8041530.0,110.48,39.36,87.86,2004.0
Arizona,2021-06-25,587,28,8071900.0,110.9,39.49,88.07,1948.0
Arizona,2021-06-26,475,11,8094410.0,111.21,39.63,88.31,1890.0
Arizona,2021-06-27,436,-1,8094410.0,111.21,39.83,88.61,2006.0
Arizona,2021-06-28,413,0,8094410.0,111.21,40.1,89.01,2567.0
Arizona,2021-06-29,546,17,8110360.0,111.43,40.16,89.1,2254.0
Arizona,2021-06-30,769,6,8111060.0,111.44,40.24,89.26,2267.0
Arizona,2021-07-01,472,3,8117300.0,111.52,43.14,92.99,7335.0
Arizona,2021-07-02,526,22,8129700.0,111.69,43.25,93.17,7285.0
Arizona,2021-07-03,645,14,8141580.0,111.85,43.35,93.35,7209.0
Arizona,2021-07-04,442,4,8141580.0,111.85,43.5,93.62,7163.0
Arizona,2021-07-05,50,0,8141580.0,111.85,43.54,93.7,6705.0
Arizona,2021-07-06,900,21,8141580.0,111.85,43.58,93.78,6690.0
Arizona,2021-07-07,373,4,8141580.0,111.85,43.62,93.85,6560.0
Arizona,2021-07-08,625,-1,8195000.0,112.59,43.71,94.01,1459.0
Arizona,2021-07-09,921,6,8212750.0,112.83,43.81,94.2,1477.0
Arizona,2021-07-10,807,20,8243660.0,113.26,43.91,94.39,1483.0
Arizona,2021-07-11,803,4,8243660.0,113.26,44.01,94.57,1357.0
Arizona,2021-07-12,122,2,8243660.0,113.26,44.07,94.69,1414.0
Arizona,2021-07-13,345,20,8246730.0,113.3,44.12,94.77,1412.0
Arizona,2021-07-14,1945,21,8254080.0,113.4,44.19,94.9,1511.0
Arizona,2021-07-15,1014,7,8277360.0,113.72,44.26,95.06,1489.0
Arizona,2021-07-16,1251,17,8298080.0,114.0,44.35,95.22,1454.0
Arizona,2021-07-17,0,0,8321190.0,114.32,44.42,95.38,1403.0
Arizona,2021-07-18,2132,17,8321090.0,114.32,44.5,95.54,1380.0
Arizona,2021-07-19,1034,0,8320990.0,114.32,44.55,95.64,1357.0
Arizona,2021-07-20,1154,0,8322660.0,114.34,44.58,95.71,1345.0
Arizona,2021-07-21,1043,10,8336240.0,114.53,44.64,95.85,1349.0
Arizona,2021-07-22,1174,10,8355310.0,114.79,44.71,96.02,1372.0
Arizona,2021-07-23,1479,7,8399110.0,115.39,44.78,96.19,1384.0
Arizona,2021-07-24,1528,26,8426600.0,115.77,44.85,96.36,1407.0
Arizona,2021-07-25,1508,1,8426880.0,115.77,44.92,96.53,1426.0
Arizona,2021-07-26,1441,0,8426880.0,115.77,44.97,96.7,1519.0
Arizona,2021-07-27,1475,12,8438340.0,115.93,45.01,96.81,1566.0
Arizona,2021-07-28,1361,2,8446190.0,116.04,45.05,96.96,1585.0
Arizona,2021-07-29,1759,15,8513250.0,116.96,45.11,97.11,1562.0
Arizona,2021-07-30,1965,24,8540830.0,117.34,45.19,97.35,1657.0
Arizona,2021-07-31,2066,22,8577780.0,117.85,45.26,97.54,1684.0
Arizona,2021-08-01,2306,5,8577780.0,117.85,45.32,97.73,1705.0
Arizona,2021-08-02,1846,1,8577780.0,117.85,45.32,97.73,1465.0
Arizona,2021-08-03,1974,30,8586430.0,117.97,45.41,98.01,1711.0
Arizona,2021-08-04,2286,7,8598140.0,118.13,45.47,98.18,1741.0
Arizona,2021-08-05,2289,11,8629370.0,118.56,45.54,98.38,1810.0
Arizona,2021-08-06,2826,42,8685220.0,119.32,45.64,98.68,1894.0
Arizona,2021-08-07,2653,34,8724550.0,119.86,45.71,98.87,1903.0
Arizona,2021-08-08,2639,12,8724410.0,119.86,45.78,99.05,1883.0
Arizona,2021-08-09,2191,0,8724210.0,119.86,45.85,99.26,2192.0
Arizona,2021-08-10,2582,12,8735630.0,120.02,45.89,99.37,1952.0
Arizona,2021-08-11,1970,6,8747550.0,120.18,45.95,99.51,1909.0
Arizona,2021-08-12,2970,6,8795540.0,120.84,46.01,99.66,1833.0
Arizona,2021-08-13,3225,23,8859840.0,121.72,46.17,100.08,1999.0
Arizona,2021-08-14,3418,27,8868770.0,121.85,46.34,100.41,2204.0
Arizona,2021-08-15,3052,2,8881820.0,122.02,46.43,100.61,2240.0
Arizona,2021-08-16,2400,0,8881820.0,122.02,46.51,100.83,2236.0
Arizona,2021-08-17,2661,3,8901590.0,122.3,46.56,100.94,2241.0
Arizona,2021-08-18,2402,37,8925870.0,122.63,46.63,101.11,2274.0
Arizona,2021-08-19,3546,4,8995400.0,123.58,46.64,101.14,2115.0
Arizona,2021-08-20,3109,53,9065880.0,124.55,46.83,101.61,2188.0
Arizona,2021-08-21,3195,36,9131170.0,125.45,46.93,101.86,2065.0
Arizona,2021-08-22,3307,3,9131170.0,125.45,47.03,102.08,2090.0
Arizona,2021-08-23,2632,0,9131170.0,125.45,47.14,102.33,2146.0
Arizona,2021-08-24,2595,38,9131170.0,125.45,47.18,102.44,2136.0
Arizona,2021-08-25,0,0,9163550.0,125.9,47.27,102.63,2177.0
Arizona,2021-08-26,6855,23,9235110.0,126.88,47.38,102.89,2500.0
Arizona,2021-08-27,3707,63,9281230.0,127.51,47.5,103.16,2214.0
Arizona,2021-08-28,3893,55,9316470.0,128.0,47.6,103.4,2201.0
Arizona,2021-08-29,2090,8,9328230.0,128.16,47.71,103.67,2272.0
Arizona,2021-08-30,3247,0,9328230.0,128.16,47.82,103.92,2264.0
Arizona,2021-08-31,822,-1,9336690.0,128.27,47.88,104.05,2298.0
Arizona,2021-09-01,4740,67,9374070.0,128.79,47.98,104.25,2318.0
Arizona,2021-09-02,3470,26,9424740.0,129.48,48.07,104.45,2226.0
Arizona,2021-09-03,3802,80,9466190.0,130.05,48.93,107.93,6814.0
Arizona,2021-09-04,3424,38,9505440.0,130.59,49.02,108.14,6769.0
Arizona,2021-09-05,3071,1,9505240.0,130.58666666666667,49.10333333333334,108.32333333333334,6650.0
Arizona,2021-09-06,2378,1,9505040.0,130.58333333333334,49.18666666666667,108.50666666666666,6557.0
Arizona,2021-09-07,1982,54,9504840.0,130.58,49.27,108.69,6632.0
Arizona,2021-09-08,2222,26,9508120.0,130.63,49.31,108.78,6462.0
Arizona,2021-09-09,2480,62,9515760.0,130.73,49.36,108.88,6330.0
Arizona,2021-09-10,2988,6,9549970.0,131.2,49.47,109.12,1700.0
Arizona,2021-09-11,3355,36,9605950.0,131.97,49.57,109.35,1733.0
Arizona,2021-09-12,2765,4,9605950.0,131.97,49.66,109.56,1766.0
Arizona,2021-09-13,2278,0,9605950.0,131.97,49.76,109.77,1802.0
Arizona,2021-09-14,2609,117,9629670.0,132.3,49.83,109.93,1779.0
Arizona,2021-09-15,2432,29,9655990.0,132.66,49.9,110.09,1871.0
Arizona,2021-09-16,2855,27,9677770.0,132.96,50.01,110.31,2044.0
Arizona,2021-09-17,2830,19,9711660.0,133.43,50.11,110.54,2031.0
Arizona,2021-09-18,2742,108,9752500.0,133.99,50.2,110.72,1951.0
Arizona,2021-09-19,2457,26,9752500.0,133.99,50.29,110.91,1926.0
Arizona,2021-09-20,2020,0,9752500.0,133.99,50.38,111.07,1867.0
Arizona,2021-09-21,1934,71,9756240.0,134.04,50.44,111.22,1840.0
Arizona,2021-09-22,2106,74,9768630.0,134.21,50.51,111.36,1818.0
Arizona,2021-09-23,3013,69,9778140.0,134.34,50.61,111.55,1776.0
Arizona,2021-09-24,2998,10,9801400.0,134.66,50.68,111.73,1698.0
Arizona,2021-09-25,2916,69,9821370.0,134.93,50.77,111.92,1720.0
Arizona,2021-09-26,2579,6,9821230.0,134.93,50.87,112.15,1779.0
Arizona,2021-09-27,1959,0,9821230.0,134.93,50.93,112.34,1803.0
Arizona,2021-09-28,1123,108,9828950.0,135.04,50.98,112.49,1812.0
Arizona,2021-09-29,3388,39,9843760.0,135.24,51.04,112.66,1859.0
Arizona,2021-09-30,2744,25,9852670.0,135.36,51.09,112.85,1857.0
Arizona,2021-10-01,3642,55,9938490.0,136.54,51.15,113.08,1925.0
Arizona,2021-10-02,2942,95,9950100.0,136.7,51.2,113.25,1898.0
Arizona,2021-10-03,2255,3,9973870.0,137.03,51.33,113.74,2266.0
Arizona,2021-10-04,2113,0,9972750.0,137.01,51.42,114.06,2461.0
Arizona,2021-10-05,2254,74,9983880.0,137.17,51.48,114.25,2509.0
Arizona,2021-10-06,2041,39,10006630.0,137.48,51.53,114.41,2505.0
Arizona,2021-10-07,2529,32,10036740.0,137.89,51.58,114.63,2533.0
Arizona,2021-10-08,2702,37,10143070.0,139.35,51.69,115.0,2749.0
Arizona,2021-10-09,2358,31,10172860.0,139.76,51.77,115.31,2942.0
Arizona,2021-10-10,2182,32,10173260.0,139.76666666666665,51.82,115.48666666666666,2498.0
Arizona,2021-10-11,1760,0,10173660.0,139.77333333333334,51.870000000000005,115.66333333333334,2289.0
Arizona,2021-10-12,2029,71,10174060.0,139.78,51.92,115.84,2273.0
Arizona,2021-10-13,2319,-6,10186170.0,139.94,51.97,116.02,2295.0
Arizona,2021-10-14,2386,6,10232820.0,140.59,52.05,116.29,2371.0
Arizona,2021-10-15,2399,38,10301590.0,141.53,52.12,116.55,2211.0
Arizona,2021-10-16,2482,9,10337970.0,142.03,52.2,116.84,2181.0
Arizona,2021-10-17,0,0,10332930.0,141.96,52.27,117.09,2288.0
Arizona,2021-10-18,0,0,10330730.0,141.93,52.32,117.29,2329.0
Arizona,2021-10-19,5660,174,10342680.0,142.09,52.36,117.41,2254.0
